idx,sentence,label
45737,"brash , intelligent and erotically perplexing , haneke 's portrait of an upper class austrian society and the suppression of its tucked away demons ",1
15540,overrides what little we learn along the way about vicarious redemption ,0
22012,returns as a visionary with a tale full of nuance and character dimension . ,1
54335,offers all the pleasure of a handsome and well-made entertainment ,1
47588,in a plot as musty as one of the golden eagle 's carpets ,0
38519,"a good-natured ensemble comedy that tries hard to make the most of a bumper cast , but never quite gets off the ground . ",0
41529,"terrible , banal dialogue ; convenient , hole-ridden plotting ; superficial characters and ",0
15363,"uninspired , and peopled mainly by characters so unsympathetic that you 're left with a sour taste in your mouth ",0
57270,sit through -- despite some first-rate performances by its lead ,0
14832,"the predominantly amateur cast is painful to watch , so stilted and unconvincing are the performances . ",0
20473,despite its flaws ... belinsky is still able to create an engaging story that keeps you guessing at almost every turn . ,1
22461,"the whole affair , true story or not , feels incredibly hokey ... ( it ) comes off like a hallmark commercial ",0
24418,"done , so primitive in technique , that it ca n't really be called animation ",0
2662,"the most appealing movies ever made about an otherwise appalling , and downright creepy , subject -- a teenage boy in love with his stepmother ",1
61338,"this woefully hackneyed movie , directed by scott kalvert , about street gangs and turf wars in 1958 brooklyn -- stale cliches , gratuitous violence , or empty machismo ",0
43307,to show the gentle and humane side of middle eastern world politics ,1
553,"plumbs uncharted depths of stupidity , incoherence and sub-sophomoric sexual banter . ",0
63156,'s a fairy tale that comes from a renowned indian film culture that allows americans to finally revel in its splendor ,1
39031,", an interesting and at times captivating take on loss and loneliness . ",1
45502,has a cinematic fluidity and sense of intelligence that makes it work more than it probably should . ,1
680,"the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . ",1
25270,"is historical filmmaking without the balm of right-thinking ideology , either liberal or conservative . ",1
21815,approaching even a vague reason to sit through it all ,0
55814,is either a saving dark humor or the feel of poetic tragedy . ,1
14137,"like a pack of dynamite sticks , built for controversy . ",0
25046,working to develop her own film language with conspicuous success ,1
27829,embody the worst excesses of nouvelle vague without any of its sense of fun or energy ,0
21926,while the plot holes are big enough for a train car to drive through -- if kaos had n't blown them all up ,0
38609,should have been a more compelling excuse to pair susan sarandon and goldie hawn . ,0
17609,"that wallace , who wrote gibson 's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue ",0
27660,maintains suspense on different levels throughout a film that is both gripping and compelling . ,1
63298,"gets under the skin of a man we only know as an evil , monstrous lunatic ",0
35991,"dull , a road-trip movie that 's surprisingly short of both adventure and song ",0
22585,'re convinced that this mean machine was a decent tv outing that just does n't have big screen magic ,0
34958,`` nicholas nickleby '' is a perfect family film to take everyone to since there 's no new `` a christmas carol '' out in the theaters this year . ,1
26029,is a sobering meditation on why we take pictures . ,1
7884,nachtwey hates the wars he shows and empathizes with the victims he reveals ,1
1723,"drug abuse , infidelity and death are n't usually comedy fare , but turpin 's film allows us to chuckle through the angst ",1
22637,clockstoppers if you have nothing better to do with 94 minutes ,0
24691,is a fascinating film because there is no clear-cut hero and no all-out villain ,1
25232,the worthy successor to a better tomorrow and the killer which they have been patiently waiting for ,1
34101,"so fiendishly cunning that even the most jaded cinema audiences will leave the auditorium feeling dizzy , confused , and totally disorientated . ",1
64412,"'ll find it with ring , an indisputably spooky film ; with a screenplay to die for ",1
38135,a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director 's life ,1
49224,'s enough cool fun here to warm the hearts of animation enthusiasts of all ages . ,1
530,a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ,1
39273,is as close as you can get to an imitation movie ,0
30402,translation : ` we do n't need to try very hard . ,0
36934,'s virtually impossible to like any of these despicable characters . ,0
54366,"folks they do n't understand , ones they figure the power-lunchers do n't care to understand , either ",0
50881,sensitive ensemble performances and good period reconstruction add up to a moving tragedy with some buoyant human moments . ,1
23757,'s a pleasure to have a film like the hours as an alternative ,1
58061,"shiri is an action film that delivers on the promise of excitement , but it also has a strong dramatic and emotional pull that gradually sneaks up on the audience ",1
65364,", this somber picture reveals itself slowly , intelligently , artfully . ",1
54599,if the filmmakers were worried the story would n't work without all those gimmicks ,0
63363,"anything ever , and easily the most watchable film of the year ",1
53388,"features terrible , banal dialogue ; convenient , hole-ridden plotting ; superficial characters and a rather dull , unimaginative car chase . ",0
6269,"sticks rigidly to the paradigm , rarely permitting its characters more than two obvious dimensions and repeatedly placing them in contrived , well-worn situations . ",0
